person_id,zone_id,nearest_station_id,walking_distance_m,walking_time_min,price_eur,availability,purpose,choice
2037,50,25,1870.8,23.39,1,0.858,leisure,0
2038,41,26,1971.7,24.65,1,0.641,shopping,0
2039,61,10,1423.9,17.8,0.5,0.634,leisure,0
2040,71,19,2002,25.03,1.25,0.817,commute,0
2041,35,8,410.5,5.13,2,0.418,leisure,0
2042,57,25,566.2,7.08,1,0.728,commute,0
2043,48,19,497.5,6.22,1,0.879,leisure,0
2044,24,21,1949.6,24.37,1.25,0.793,leisure,0
2045,59,28,2346.8,29.33,0.75,0.658,leisure,0
2046,30,4,2182,27.27,1,0.566,leisure,1
2047,40,3,1236.3,15.45,0.75,0.384,commute,0
2048,28,30,305.5,3.82,1.5,0.688,commute,1
2049,14,25,1420.5,17.76,1.5,0.594,leisure,0
2050,65,28,507.1,6.34,1.5,0.83,leisure,1
2051,73,23,1850,23.12,1.75,0.774,commute,0
2052,23,28,588.4,7.35,1,0.805,leisure,1
2053,79,28,916.6,11.46,1.25,0.769,commute,1
2054,27,21,1853,23.16,1.5,0.704,leisure,0
2055,77,27,328.3,4.1,1,0.601,commute,0
2056,20,4,450,5.62,0.75,0.468,commute,1
2057,78,26,686.3,8.58,1,0.598,leisure,0
2058,67,25,1344.8,16.81,1.75,0.641,commute,0
2059,80,26,746.6,9.33,1.25,0.439,leisure,1
2060,65,28,825,10.31,1.5,0.98,study,0
2061,22,20,1713.7,21.42,1,0.456,commute,0
2062,44,5,1221.7,15.27,1.25,0.717,commute,0
2063,75,10,1830.8,22.88,0.5,0.838,commute,1
2064,18,21,722.7,9.03,1.25,0.843,commute,0
2065,3,12,473,5.91,1.5,0.473,commute,0
2066,17,3,2044.8,25.56,0.75,0.277,leisure,0
2067,54,14,1801,22.51,1,0.293,commute,0
2068,29,24,378.6,4.73,1,0.621,leisure,1
2069,24,21,1679.8,21,1.25,0.76,shopping,0
2070,10,11,886.7,11.08,1,0.976,leisure,0
2071,62,28,1126.6,14.08,0.5,0.841,commute,1
2072,18,21,499.8,6.25,1.5,0.648,commute,1
2073,53,5,1571.6,19.64,1.5,0.884,leisure,0
2074,40,3,1988.1,24.85,0.75,0.574,commute,0
2075,67,25,1091.8,13.65,1.5,0.817,leisure,0
2076,11,23,2189.2,27.37,1.5,0.644,commute,0
2077,17,3,2037.9,25.47,1,0.347,study,0
2078,22,20,1213.1,15.16,1.25,0.374,study,0
2079,79,28,725.9,9.07,1.25,0.793,shopping,1
2080,27,21,1961.9,24.52,0.75,0.813,commute,0
2081,55,10,1035.9,12.95,1.5,0.377,leisure,0
2082,59,28,4047.3,50.59,1.25,0.98,study,0
2083,77,27,366.5,4.58,1.75,0.827,leisure,1
2084,58,26,1196.5,14.96,1.5,0.557,commute,1
2085,24,21,1899.8,23.75,0.75,0.739,commute,0
2086,6,28,1730.9,21.64,1.25,0.878,commute,0
2087,58,26,1319.8,16.5,1,0.535,leisure,0
2088,28,30,412.2,5.15,1,0.561,leisure,0
2089,50,25,1217.1,15.21,1.25,0.602,commute,0
2090,24,21,2076.3,25.95,1,0.849,commute,0
2091,59,28,3349.6,41.87,1.5,0.661,leisure,0
2092,13,1,1198.1,14.98,1.75,0.98,commute,0
2093,8,8,293.5,3.67,2,0.591,shopping,0
2094,62,28,884,11.05,1.25,0.674,shopping,0
2095,31,12,489.1,6.11,1.25,0.459,commute,0
2096,26,14,361.3,4.52,1,0.453,leisure,1
2097,24,21,1798.8,22.48,0.5,0.683,shopping,0
2098,40,3,1354.9,16.94,1.5,0.135,leisure,1
2099,45,28,1003.7,12.55,1.5,0.667,commute,0
2100,50,25,1911,23.89,0.5,0.815,leisure,0
2101,58,26,1203.1,15.04,1.75,0.663,study,0
2102,24,21,1814.4,22.68,1.75,0.814,leisure,0
2103,7,26,396.9,4.96,1,0.653,commute,1
2104,24,21,2104.6,26.31,1.5,0.708,commute,0
2105,43,28,2312,28.9,1,0.691,leisure,0
2106,46,21,1348.2,16.85,1.25,0.791,commute,0
2107,68,11,261.5,3.27,1.75,0.777,leisure,1
2108,67,25,1338,16.72,0.75,0.618,commute,0
2109,36,13,1040.3,13,1,0.831,leisure,1
2110,5,28,1772.6,22.16,0.75,0.628,commute,0
2111,39,19,1287.5,16.09,0.75,0.624,commute,0
2112,69,4,2467,30.84,1.75,0.632,leisure,0
2113,10,11,852.1,10.65,1.75,0.67,study,0
2114,34,13,2093.7,26.17,0.75,0.754,study,0
2115,62,28,837.2,10.46,0.75,0.878,study,0
2116,37,30,1499.9,18.75,1,0.458,commute,0
2117,77,27,390.2,4.88,1,0.898,shopping,1
2118,73,23,2010.7,25.13,1,0.663,commute,1
2119,78,26,610.5,7.63,1.25,0.53,shopping,1
2120,51,15,932,11.65,1.25,0.746,leisure,0
2121,14,25,1219.7,15.25,1,0.464,commute,0
2122,6,28,1784.4,22.31,1,0.851,commute,0
2123,1,19,2133.3,26.67,1,0.633,commute,0
2124,40,3,1437.4,17.97,1.25,0.454,shopping,0
2125,69,4,1998.8,24.98,1,0.41,leisure,0
2126,72,28,1307.6,16.34,1,0.979,commute,1
2127,35,8,334,4.18,1,0.448,study,0
2128,80,26,547.7,6.85,0.75,0.557,commute,0
2129,50,25,1416.5,17.71,0.75,0.761,commute,1
2130,69,4,1712.1,21.4,1.5,0.421,commute,0
2131,18,21,692,8.65,1.75,0.852,study,1
2132,33,18,456.2,5.7,1.25,0.628,commute,1
2133,32,23,989.2,12.37,1.75,0.88,commute,0
2134,53,5,1558.5,19.48,1.25,0.919,commute,0
2135,51,15,739.5,9.24,1.75,0.805,commute,0
2136,77,27,476.9,5.96,1,0.856,commute,0
2137,1,19,1387.8,17.35,1.5,0.978,commute,1
2138,3,12,594,7.43,0.75,0.306,commute,0
2139,62,28,912.6,11.41,0.5,0.603,study,1
2140,36,13,1632.4,20.4,0.75,0.429,commute,0
2141,40,3,1934.5,24.18,0.5,0.132,commute,0
2142,19,17,329.2,4.11,0.75,0.401,leisure,1
2143,10,11,1477.9,18.47,1.25,0.764,commute,1
2144,6,28,2360,29.5,0.75,0.78,study,0
2145,17,3,1962.6,24.53,1.25,0.335,leisure,0
2146,9,19,814,10.18,1,0.91,commute,0
2147,43,28,2487.4,31.09,0.5,0.883,leisure,0
2148,13,1,1444,18.05,0.75,0.697,commute,0
2149,14,25,2109.4,26.37,1.25,0.644,commute,0
2150,51,15,887.7,11.1,1,0.861,commute,0
2151,73,23,2099.7,26.25,2,0.784,commute,0
2152,2,8,334.1,4.18,1,0.356,leisure,1
2153,5,28,2010.2,25.13,0.75,0.756,commute,0
2154,2,8,342.7,4.28,0.75,0.525,shopping,1
2155,38,23,1577.2,19.71,1.25,0.927,commute,1
2156,75,10,1535.1,19.19,0.75,0.539,leisure,0
2157,2,8,440.1,5.5,1.25,0.629,commute,1
2158,40,3,1900.3,23.75,1,0.293,leisure,0
2159,40,3,1571.5,19.64,1.25,0.227,leisure,1
2160,35,8,349,4.36,0.5,0.789,leisure,1
2161,30,4,2161.8,27.02,1.25,0.387,commute,0
2162,50,25,1516.1,18.95,0.75,0.468,shopping,0
2163,76,2,569.4,7.12,1.5,0.49,study,0
2164,4,5,1376.9,17.21,1.75,0.894,shopping,0
2165,40,3,1162,14.53,0.75,0.396,leisure,0
2166,29,24,304.5,3.81,1,0.881,study,1
2167,14,25,1354.4,16.93,1,0.708,leisure,0
2168,50,25,1690.6,21.13,1.25,0.692,commute,0
2169,8,8,328.9,4.11,1,0.575,commute,1
2170,17,3,1590.4,19.88,1,0.433,commute,0
2171,27,21,1964,24.55,1,0.72,commute,0
2172,80,26,544.4,6.8,1.75,0.651,study,0
2173,77,27,426.8,5.34,0.75,0.843,leisure,0
2174,17,3,1995.7,24.95,1,0.561,commute,0
2175,67,25,1026.4,12.83,0.75,0.812,leisure,1
2176,74,11,535,6.69,0.5,0.897,study,0
2177,55,10,864.6,10.81,1.75,0.569,study,1
2178,74,11,335.9,4.2,0.75,0.856,leisure,1
2179,36,13,1797.1,22.46,0.75,0.699,commute,0
2180,15,26,1229.6,15.37,1.25,0.57,study,0
2181,43,28,2881.4,36.02,1,0.397,leisure,0
2182,14,25,1026.5,12.83,1.25,0.696,leisure,0
2183,4,5,1761.6,22.02,0.5,0.782,shopping,0
2184,29,24,324.1,4.05,1.25,0.664,commute,1
2185,2,8,350.8,4.39,1.25,0.506,leisure,1
2186,36,13,1058.4,13.23,1,0.706,study,0
2187,67,25,1159.8,14.5,1,0.91,leisure,0
2188,16,25,1564,19.55,0.75,0.572,leisure,0
2189,18,21,547.6,6.85,0.5,0.514,commute,0
2190,80,26,677.4,8.47,1.5,0.595,leisure,0
2191,73,23,2605.8,32.57,0.5,0.724,study,0
2192,49,17,1563.6,19.55,1.25,0.577,study,0
2193,40,3,1210,15.13,1.25,0.398,leisure,0
2194,62,28,989.4,12.37,1.25,0.672,study,0
2195,50,25,1361.7,17.02,1.75,0.692,shopping,0
2196,16,25,1825.8,22.82,1.75,0.564,leisure,1
2197,43,28,2422.8,30.29,1,0.843,study,0
2198,58,26,1032.6,12.91,1.25,0.661,commute,0
2199,40,3,1656.4,20.71,1.5,0.423,commute,0
2200,13,1,1825.1,22.81,1,0.837,study,1
2201,16,25,1675.5,20.94,1,0.925,commute,0
2202,10,11,1003.6,12.54,1.25,0.789,study,0
2203,13,1,881.7,11.02,1.25,0.591,leisure,1
2204,67,25,1597.2,19.96,1.25,0.687,commute,0
2205,12,8,1251.9,15.65,0.75,0.604,shopping,0
2206,33,18,519.4,6.49,1.25,0.293,commute,1
2207,23,28,663.2,8.29,1.25,0.865,leisure,0
2208,59,28,4674,58.43,1.25,0.716,leisure,0
2209,1,19,1555.7,19.45,1.25,0.98,leisure,0
2210,22,20,1173.4,14.67,1.75,0.432,leisure,1
2211,14,25,1684.5,21.06,1.5,0.85,leisure,0
2212,6,28,1496.4,18.7,0.75,0.735,shopping,0
2213,40,3,1588.7,19.86,1.25,0.425,commute,0
2214,71,19,2404.7,30.06,1,0.627,study,0
2215,75,10,2265.4,28.32,1.75,0.883,commute,0
2216,12,8,1418.7,17.73,0.75,0.789,leisure,0
2217,17,3,1997.7,24.97,1,0.392,leisure,0
2218,51,15,573.4,7.17,1.25,0.754,leisure,1
2219,28,30,317.2,3.96,1.5,0.511,shopping,0
2220,5,28,1887.4,23.59,1.5,0.764,commute,0
2221,23,28,676.1,8.45,1.5,0.484,leisure,1
2222,7,26,275.7,3.45,1.25,0.469,shopping,0
2223,73,23,2396,29.95,1.75,0.851,leisure,0
2224,65,28,509.1,6.36,1.25,0.751,commute,1
2225,35,8,451.6,5.65,0.75,0.679,leisure,1
2226,9,19,847.6,10.59,1,0.756,leisure,1
2227,11,23,2431.3,30.39,2,0.709,study,0
2228,14,25,1545.4,19.32,0.75,0.761,leisure,0
2229,58,26,1408,17.6,1,0.704,study,1
2230,10,11,757.1,9.46,0.75,0.786,commute,1
2231,13,1,1199,14.99,1,0.783,leisure,0
2232,52,2,767,9.59,0.5,0.617,commute,0
2233,20,4,384.3,4.8,1,0.504,commute,1
2234,62,28,708.2,8.85,1.75,0.823,study,0
2235,35,8,538.9,6.74,0.5,0.595,commute,1
2236,9,19,755,9.44,0.75,0.73,leisure,0
2237,63,11,396.8,4.96,1.5,0.61,commute,0
2238,31,12,599.3,7.49,1,0.568,shopping,1
2239,24,21,1404.7,17.56,1,0.594,leisure,0
2240,22,20,1257.1,15.71,1.5,0.495,commute,1
2241,16,25,1330,16.62,1.25,0.664,leisure,0
2242,9,19,1048,13.1,0.75,0.718,commute,1
2243,65,28,760.6,9.51,0.75,0.715,study,0
2244,24,21,1881.1,23.51,0.75,0.784,commute,1
2245,17,3,1737.5,21.72,1.5,0.339,commute,1
2246,16,25,1429.5,17.87,1.25,0.806,leisure,1
2247,4,5,1748.4,21.86,1.25,0.823,commute,0
2248,19,17,407.9,5.1,1,0.316,commute,1
2249,56,14,798.9,9.99,0.5,0.322,leisure,1
2250,2,8,551,6.89,1.75,0.667,study,0
2251,50,25,1749.2,21.87,1,0.455,commute,0
2252,25,10,1299.6,16.25,0.5,0.617,commute,0
2253,12,8,1804.5,22.56,0.75,0.733,shopping,0
2254,10,11,1098.2,13.73,0.5,0.819,commute,1
2255,13,1,1659.2,20.74,1,0.569,commute,0
2256,41,26,1491.9,18.65,1,0.561,leisure,0
2257,52,2,540,6.75,1,0.355,leisure,1
2258,50,25,1507.8,18.85,1.5,0.69,leisure,1
2259,80,26,596.4,7.46,2,0.756,study,0
2260,11,23,2223.2,27.79,0.75,0.687,shopping,0
2261,6,28,1642.2,20.53,1,0.681,study,0
2262,50,25,1501.5,18.77,1.25,0.64,leisure,1
2263,23,28,736.9,9.21,1,0.824,commute,1
2264,18,21,616.3,7.7,1.25,0.806,study,1
2265,63,11,356.4,4.46,1.75,0.98,commute,1
2266,5,28,1585,19.81,1,0.794,leisure,0
2267,9,19,1099.4,13.74,0.75,0.694,commute,1
2268,74,11,510.9,6.39,1.25,0.757,leisure,1
2269,16,25,1424.8,17.81,0.5,0.669,leisure,0
2270,79,28,695.5,8.69,1,0.559,leisure,1
2271,28,30,270.8,3.38,1.25,0.421,commute,1
2272,12,8,1538.5,19.23,1.5,0.631,commute,0
2273,5,28,1832.8,22.91,1.5,0.92,leisure,1
2274,24,21,2133.7,26.67,1,0.611,shopping,0
2275,67,25,1839.3,22.99,1,0.716,commute,1
2276,38,23,1800.3,22.5,1,0.752,leisure,1
2277,28,30,290.7,3.63,1.25,0.396,study,1
2278,38,23,1793.7,22.42,1,0.829,commute,0
2279,59,28,2991.4,37.39,1.5,0.98,shopping,0
2280,1,19,1953,24.41,1,0.896,shopping,0
2281,58,26,1076.1,13.45,1.5,0.665,study,1
2282,24,21,1904.7,23.81,2,0.747,commute,0
2283,59,28,2880.5,36.01,1.25,0.618,study,0
2284,22,20,1422.4,17.78,1.25,0.444,commute,0
2285,72,28,1201.4,15.02,0.5,0.666,study,0
2286,51,15,725.7,9.07,0.5,0.784,study,1
2287,16,25,2020.7,25.26,1.5,0.723,commute,0
2288,14,25,1267.3,15.84,1.25,0.667,commute,1
2289,71,19,1967.6,24.59,1.5,0.766,study,0
2290,8,8,282.7,3.53,0.5,0.62,commute,0
2291,39,19,879.4,10.99,1,0.841,commute,1
2292,30,4,2457,30.71,0.75,0.567,commute,0
2293,23,28,658.6,8.23,1.5,0.534,leisure,0
2294,55,10,747.1,9.34,1,0.389,commute,1
2295,57,25,898,11.22,1.5,0.809,commute,1
2296,16,25,1040.7,13.01,1,0.782,study,0
2297,39,19,1384.5,17.31,1.5,0.917,shopping,1
2298,38,23,1907.3,23.84,1,0.792,study,0
2299,7,26,313,3.91,0.75,0.455,commute,1
2300,79,28,624,7.8,1.5,0.889,leisure,0
2301,46,21,1526.3,19.08,1,0.703,leisure,1
2302,28,30,271.3,3.39,1.25,0.534,leisure,1
2303,67,25,1645.7,20.57,1,0.691,study,0
2304,15,26,1231.9,15.4,0.75,0.475,commute,1
2305,7,26,283.7,3.55,0.5,0.69,study,1
2306,5,28,1901,23.76,0.75,0.811,commute,0
2307,15,26,967,12.09,0.5,0.575,commute,1
2308,31,12,448.2,5.6,0.5,0.408,commute,0
2309,52,2,425.8,5.32,0.5,0.347,commute,1
2310,27,21,2786.3,34.83,0.5,0.671,commute,0
2311,22,20,1689,21.11,1.25,0.526,study,0
2312,40,3,1959.9,24.5,1.5,0.26,leisure,0
2313,7,26,285.8,3.57,1.75,0.573,commute,0
2314,6,28,1834.7,22.93,1.75,0.746,shopping,0
2315,58,26,1212.3,15.15,1.5,0.536,leisure,0
2316,44,5,1323.9,16.55,0.75,0.828,leisure,1
2317,58,26,1025.7,12.82,1.25,0.59,shopping,0
2318,34,13,1794.9,22.44,2,0.599,commute,0
2319,5,28,1584.5,19.81,2,0.854,commute,0
2320,45,28,1414.9,17.69,1,0.725,leisure,1
2321,19,17,414.6,5.18,0.5,0.366,commute,1
2322,74,11,574.2,7.18,0.75,0.722,shopping,0
2323,45,28,730.6,9.13,1,0.695,study,0
2324,7,26,371.5,4.64,1,0.644,study,0
2325,65,28,634,7.93,1,0.788,commute,0
2326,36,13,1240.3,15.5,1,0.723,commute,0
2327,25,10,2036.1,25.45,1.25,0.742,study,0
2328,27,21,2300.9,28.76,0.75,0.594,leisure,0
2329,14,25,1382.3,17.28,1.5,0.775,study,0
2330,16,25,1211,15.14,1,0.833,study,0
2331,10,11,1014.1,12.68,1.75,0.613,leisure,1
2332,65,28,559.2,6.99,1.25,0.777,commute,1
2333,4,5,1938.1,24.23,1.75,0.774,study,0
2334,17,3,1727.6,21.6,0.5,0.464,commute,0
2335,14,25,1360.1,17,1.75,0.725,leisure,0
2336,26,14,394.6,4.93,0.5,0.384,leisure,0
2337,5,28,1430.2,17.88,0.75,0.724,study,1
2338,64,28,292.7,3.66,1,0.766,study,1
2339,36,13,2230.9,27.89,0.75,0.774,leisure,0
2340,74,11,725.1,9.06,1,0.683,shopping,0
2341,44,5,1046.3,13.08,1.25,0.77,leisure,1
2342,19,17,425.5,5.32,1,0.282,commute,0
2343,6,28,2407.9,30.1,1.5,0.633,leisure,0
2344,58,26,1225.5,15.32,1,0.519,study,1
2345,63,11,387.5,4.84,1,0.751,commute,1
2346,5,28,1417.4,17.72,1.25,0.871,shopping,1
2347,34,13,1963.2,24.54,1.5,0.545,leisure,0
2348,80,26,640.7,8.01,1.75,0.434,commute,1
2349,38,23,1237.9,15.47,1.25,0.728,commute,1
2350,74,11,380.2,4.75,0.5,0.644,commute,0
2351,67,25,1291.1,16.14,0.75,0.686,shopping,1
2352,56,14,1443.2,18.04,1,0.206,commute,1
2353,24,21,1645.7,20.57,1,0.639,study,1
2354,12,8,1537.7,19.22,1.5,0.678,study,1
2355,30,4,2107.1,26.34,1.25,0.471,shopping,0
2356,45,28,1136.8,14.21,1.5,0.74,study,0
2357,16,25,1424.1,17.8,0.75,0.75,study,1
2358,40,3,1849.8,23.12,0.75,0.252,commute,0
2359,2,8,433.1,5.41,1,0.763,leisure,0
2360,24,21,1852.3,23.15,1.25,0.98,leisure,0
2361,59,28,3468.8,43.36,1.25,0.884,commute,0
2362,54,14,1277.5,15.97,1.25,0.259,commute,0
2363,36,13,1294.8,16.19,1.75,0.555,leisure,0
2364,67,25,1732.9,21.66,1,0.98,leisure,0
2365,5,28,1613,20.16,0.75,0.561,study,1
2366,46,21,1343,16.79,0.75,0.835,commute,1
2367,72,28,1192.5,14.91,0.75,0.781,commute,0
2368,45,28,1276.1,15.95,1.25,0.509,commute,1
2369,80,26,699.4,8.74,1.25,0.544,leisure,1
2370,71,19,2032.4,25.41,1,0.904,commute,0
2371,46,21,1262,15.78,0.75,0.895,shopping,1
2372,24,21,2142.1,26.78,1.75,0.456,leisure,0
2373,6,28,1508.6,18.86,1,0.87,leisure,0
2374,27,21,1945.3,24.32,1.25,0.721,leisure,0
2375,2,8,269.5,3.37,0.75,0.686,commute,1
2376,17,3,2068.6,25.86,1.25,0.417,study,0
2377,6,28,2191,27.39,1,0.763,leisure,1
2378,65,28,578.5,7.23,2,0.658,commute,1
2379,5,28,1731,21.64,1.75,0.765,study,0
2380,3,12,621.8,7.77,1.25,0.228,commute,0
2381,40,3,1568.9,19.61,0.5,0.375,commute,0
2382,74,11,409.3,5.12,1.5,0.969,commute,1
2383,64,28,496.8,6.21,1.25,0.636,commute,1
2384,43,28,2142.2,26.78,0.5,0.812,commute,0
2385,77,27,473.6,5.92,0.75,0.774,leisure,1
2386,77,27,502.8,6.28,1,0.493,study,1
2387,27,21,2289.1,28.61,1.5,0.879,commute,0
2388,24,21,1704.8,21.31,1,0.897,leisure,0
2389,48,19,783.5,9.79,1.25,0.855,leisure,0
2390,17,3,2307.7,28.85,1.5,0.303,leisure,0
2391,73,23,1971.9,24.65,0.75,0.756,leisure,0
2392,16,25,1524.1,19.05,1.75,0.705,commute,0
2393,77,27,583.9,7.3,0.5,0.814,leisure,1
2394,24,21,2242.7,28.03,0.75,0.77,commute,0
2395,11,23,2152,26.9,1.5,0.715,shopping,0
2396,10,11,1010.3,12.63,1.25,0.693,commute,0
2397,68,11,289.8,3.62,1.5,0.709,shopping,1
2398,37,30,2171.3,27.14,1,0.397,commute,0
2399,14,25,1570.9,19.64,1.5,0.822,leisure,0
2400,45,28,1622.9,20.29,1.75,0.713,commute,1
2401,50,25,1720,21.5,1,0.631,leisure,0
2402,22,20,1304.4,16.3,1.5,0.677,study,0
2403,4,5,1581,19.76,1,0.799,commute,0
2404,2,8,296.8,3.71,1.75,0.738,commute,1
2405,62,28,869.2,10.86,1,0.606,commute,1
2406,16,25,1251.9,15.65,0.5,0.683,shopping,1
2407,12,8,1455.6,18.19,1.25,0.766,commute,1
2408,20,4,379.9,4.75,1.25,0.349,commute,1
2409,71,19,1696.8,21.21,0.75,0.791,leisure,0
2410,51,15,696.3,8.7,1.75,0.902,study,0
2411,49,17,1943,24.29,1.5,0.155,shopping,0
2412,77,27,329.7,4.12,1.25,0.835,shopping,1
2413,73,23,1785.3,22.32,1,0.719,commute,0
2414,64,28,194.4,2.43,1,0.71,commute,1
2415,40,3,1824.8,22.81,1.75,0.647,leisure,0
2416,75,10,1776.8,22.21,1.5,0.649,commute,0
2417,47,19,1960.6,24.51,1.75,0.693,commute,0
2418,72,28,1869.2,23.36,0.5,0.98,leisure,1
2419,7,26,295.8,3.7,1,0.557,leisure,1
2420,7,26,257.3,3.22,0.75,0.453,leisure,1
2421,63,11,329.4,4.12,1.25,0.634,commute,1
2422,42,19,1244.4,15.56,1,0.836,commute,1
2423,8,8,372.5,4.66,1.25,0.718,commute,1
2424,33,18,563.8,7.05,1.75,0.276,commute,0
2425,22,20,1750.9,21.89,0.75,0.512,leisure,0
2426,37,30,1814.4,22.68,1.75,0.562,commute,0
2427,43,28,3763.3,47.04,1.25,0.546,leisure,0
2428,55,10,1252.4,15.66,1.25,0.57,commute,1
2429,59,28,3212.9,40.16,1,0.659,commute,0
2430,27,21,1676,20.95,1.5,0.814,study,0
2431,35,8,354.2,4.43,1.25,0.81,shopping,1
2432,40,3,1354.1,16.93,0.75,0.379,study,0
2433,65,28,541.9,6.77,1,0.656,commute,0
2434,17,3,1873.2,23.42,1,0.244,commute,0
2435,40,3,1085.3,13.57,1.25,0.359,study,0
2436,31,12,748.2,9.35,0.75,0.401,commute,0
2437,22,20,1139.7,14.25,1,0.552,leisure,1
2438,3,12,552.5,6.91,1.5,0.552,commute,0
2439,23,28,864.1,10.8,1.25,0.933,commute,1
2440,6,28,1530.8,19.13,0.75,0.633,study,0
2441,67,25,1410.3,17.63,1.5,0.701,commute,0
2442,12,8,1438.6,17.98,1.5,0.467,commute,0
2443,7,26,304.7,3.81,1.25,0.857,commute,0
2444,58,26,1374.5,17.18,1.75,0.69,commute,0
2445,35,8,392.6,4.91,1,0.609,commute,1
2446,7,26,383.8,4.8,0.5,0.655,commute,0
2447,18,21,535.5,6.69,0.75,0.896,study,1
2448,64,28,454.9,5.69,0.75,0.74,leisure,1
2449,8,8,378.7,4.73,0.75,0.785,study,0
2450,37,30,2194.1,27.43,0.75,0.388,commute,0
2451,3,12,691.8,8.65,0.5,0.28,study,0
2452,24,21,1940,24.25,0.75,0.906,leisure,0
2453,12,8,1425.3,17.82,1.75,0.667,shopping,0
2454,13,1,997.5,12.47,0.75,0.654,commute,1
2455,8,8,344.4,4.31,0.75,0.478,commute,1
2456,8,8,441.5,5.52,1.5,0.732,commute,1
2457,7,26,296.6,3.71,1.25,0.322,commute,1
2458,29,24,446.5,5.58,0.5,0.785,leisure,1
2459,10,11,1078.2,13.48,1.25,0.98,commute,0
2460,68,11,205.1,2.56,1.25,0.822,commute,1
2461,40,3,2236.7,27.96,0.5,0.375,leisure,0
2462,18,21,533.2,6.66,2,0.824,study,1
2463,24,21,1635.1,20.44,0.5,0.841,commute,1
2464,7,26,388.2,4.85,1.5,0.496,leisure,1
2465,37,30,1731.2,21.64,2,0.404,commute,0
2466,24,21,1711.5,21.39,0.5,0.859,commute,1
2467,55,10,854.9,10.69,1.5,0.527,commute,1
2468,24,21,1890.7,23.63,2,0.801,commute,0
2469,79,28,992,12.4,1.5,0.71,commute,1
2470,77,27,438.6,5.48,1.75,0.502,commute,0
2471,57,25,597.5,7.47,1.5,0.645,commute,1
2472,41,26,1707.4,21.34,1.75,0.532,leisure,1
2473,14,25,1633.8,20.42,1,0.886,study,0
2474,7,26,341.2,4.26,1.25,0.527,study,1
2475,24,21,1808.9,22.61,1,0.832,study,1
2476,16,25,2015.8,25.2,1,0.679,commute,0
2477,67,25,1667.4,20.84,1.25,0.564,leisure,0
2478,45,28,1364.2,17.05,1,0.897,commute,0
2479,62,28,943.5,11.79,0.75,0.904,shopping,0
2480,11,23,2496.2,31.2,1.25,0.787,leisure,0
2481,15,26,1174.9,14.69,2,0.813,leisure,0
2482,17,3,1644.1,20.55,0.75,0.247,study,0
2483,77,27,437.8,5.47,1.5,0.873,study,1
2484,74,11,388.2,4.85,1,0.784,commute,1
2485,47,19,2697.4,33.72,1.5,0.818,commute,0
2486,27,21,1479.7,18.5,1.25,0.857,commute,0
2487,18,21,587.4,7.34,1.25,0.799,shopping,0
2488,18,21,593.5,7.42,1.5,0.851,leisure,0
2489,16,25,1544.9,19.31,1.5,0.74,commute,0
2490,17,3,1740.7,21.76,1.5,0.05,commute,0
2491,16,25,1178.8,14.73,2,0.851,commute,1
2492,41,26,1640.6,20.51,0.5,0.425,commute,0
2493,24,21,1605.1,20.06,1,0.666,commute,1
2494,27,21,1993.3,24.92,0.5,0.924,study,0
2495,5,28,1373.5,17.17,0.5,0.817,study,0
2496,27,21,2054.1,25.68,1.75,0.425,leisure,0
2497,64,28,448.8,5.61,1.75,0.626,commute,1
2498,6,28,1412.5,17.66,1,0.886,study,0
2499,28,30,294.6,3.68,0.75,0.45,commute,1
2500,27,21,2013.9,25.17,0.75,0.565,leisure,0
2501,75,10,1342.4,16.78,1.75,0.823,commute,1
2502,27,21,1954.7,24.43,0.75,0.83,commute,1
2503,72,28,1280,16,1.25,0.88,commute,1
2504,67,25,1147.5,14.34,1.5,0.828,commute,1
2505,65,28,528.4,6.61,1,0.72,commute,1
2506,62,28,811.6,10.14,0.75,0.807,leisure,1
2507,10,11,1037.2,12.96,1.25,0.909,leisure,1
2508,52,2,678.6,8.48,1,0.372,leisure,1
2509,67,25,1012,12.65,2,0.617,leisure,0
2510,14,25,1010.7,12.63,1.25,0.894,commute,0
2511,78,26,688.7,8.61,0.75,0.614,commute,0
2512,54,14,1230.4,15.38,1,0.495,commute,1
2513,43,28,2865.3,35.82,1,0.585,commute,0
2514,8,8,333.6,4.17,0.5,0.663,commute,1
2515,28,30,238.5,2.98,1,0.567,study,1
2516,53,5,927.7,11.6,1,0.764,study,0
2517,22,20,1265.7,15.82,1,0.393,leisure,0
2518,54,14,811.6,10.14,1.25,0.318,study,1
2519,19,17,526.5,6.58,0.5,0.253,study,0
2520,43,28,2837.1,35.46,1.75,0.775,study,1
2521,46,21,1681.4,21.02,0.75,0.807,study,1
2522,18,21,615.1,7.69,1.25,0.737,commute,0
2523,43,28,3088.1,38.6,1,0.785,commute,0
2524,57,25,537.3,6.72,1.5,0.683,commute,0
2525,63,11,341.7,4.27,1.5,0.858,study,1
2526,47,19,2224.2,27.8,2,0.887,shopping,0
2527,27,21,2204,27.55,1.75,0.771,commute,0
2528,1,19,1476.1,18.45,0.5,0.833,study,0
2529,4,5,2115.9,26.45,1.25,0.98,leisure,0
2530,62,28,893.8,11.17,0.75,0.739,commute,0
2531,40,3,1312.6,16.41,0.75,0.208,leisure,0
2532,71,19,1712.7,21.41,1.5,0.98,study,0
2533,58,26,2055.3,25.69,1.75,0.65,commute,0
2534,73,23,2415.9,30.2,1,0.668,leisure,0
