person_id,zone_id,alternative,station_id,walking_time_min,price_eur,availability,bike_option,chosen
108,76,station_28,28,36.679,0.9,0.755,1,0
109,24,outside,0,0.0,0.0,0.0,0,0
109,24,station_8,8,59.502,1.25,0.35,1,0
109,24,station_19,19,71.183,1.25,0.9,1,0
109,24,station_25,25,33.7,0.9,0.666,1,1
109,24,station_28,28,47.589,0.9,0.755,1,0
110,74,outside,0,0.0,0.0,0.0,0,0
110,74,station_8,8,32.229,1.25,0.35,1,1
110,74,station_19,19,75.711,1.25,0.9,1,0
110,74,station_25,25,77.248,0.9,0.666,1,0
110,74,station_28,28,62.103,0.9,0.755,1,0
111,38,outside,0,0.0,0.0,0.0,0,1
111,38,station_8,8,122.799,1.25,0.35,1,0
111,38,station_19,19,142.992,1.25,0.9,1,0
111,38,station_25,25,75.759,0.9,0.666,1,0
111,38,station_28,28,32.057,0.9,0.755,1,0
112,57,outside,0,0.0,0.0,0.0,0,1
112,57,station_8,8,83.823,1.25,0.35,1,0
112,57,station_19,19,81.369,1.25,0.9,1,0
112,57,station_25,25,8.476,0.9,0.666,1,0
112,57,station_28,28,56.282,0.9,0.755,1,0
113,23,outside,0,0.0,0.0,0.0,0,1
113,23,station_8,8,90.334,1.25,0.35,1,0
113,23,station_19,19,112.064,1.25,0.9,1,0
113,23,station_25,25,55.093,0.9,0.666,1,0
113,23,station_28,28,9.747,0.9,0.755,1,0
114,3,outside,0,0.0,0.0,0.0,0,1
114,3,station_8,8,66.181,1.25,0.35,1,0
114,3,station_19,19,106.175,1.25,0.9,1,0
114,3,station_25,25,81.895,0.9,0.666,1,0
114,3,station_28,28,37.637,0.9,0.755,1,0
115,57,outside,0,0.0,0.0,0.0,0,1
115,57,station_8,8,83.823,1.25,0.35,1,0
115,57,station_19,19,81.369,1.25,0.9,1,0
115,57,station_25,25,8.476,0.9,0.666,1,0
115,57,station_28,28,56.282,0.9,0.755,1,0
116,46,outside,0,0.0,0.0,0.0,0,1
116,46,station_8,8,50.091,1.25,0.35,1,0
116,46,station_19,19,85.489,1.25,0.9,1,0
116,46,station_25,25,66.439,0.9,0.666,1,0
116,46,station_28,28,42.432,0.9,0.755,1,0
117,52,outside,0,0.0,0.0,0.0,0,1
117,52,station_8,8,87.473,1.25,0.35,1,0
117,52,station_19,19,129.185,1.25,0.9,1,0
117,52,station_25,25,99.326,0.9,0.666,1,0
117,52,station_28,28,42.06,0.9,0.755,1,0
118,67,outside,0,0.0,0.0,0.0,0,1
118,67,station_8,8,75.235,1.25,0.35,1,0
118,67,station_19,19,63.443,1.25,0.9,1,0
118,67,station_25,25,16.514,0.9,0.666,1,0
118,67,station_28,28,71.834,0.9,0.755,1,0
119,46,outside,0,0.0,0.0,0.0,0,1
119,46,station_8,8,50.091,1.25,0.35,1,0
119,46,station_19,19,85.489,1.25,0.9,1,0
119,46,station_25,25,66.439,0.9,0.666,1,0
119,46,station_28,28,42.432,0.9,0.755,1,0
120,70,outside,0,0.0,0.0,0.0,0,1
120,70,station_8,8,75.014,1.25,0.35,1,0
120,70,station_19,19,122.596,1.25,0.9,1,0
120,70,station_25,25,108.626,0.9,0.666,1,0
120,70,station_28,28,60.868,0.9,0.755,1,0
121,14,outside,0,0.0,0.0,0.0,0,1
121,14,station_8,8,69.896,1.25,0.35,1,0
121,14,station_19,19,67.32,1.25,0.9,1,0
121,14,station_25,25,17.838,0.9,0.666,1,0
121,14,station_28,28,60.29,0.9,0.755,1,0
122,68,outside,0,0.0,0.0,0.0,0,1
122,68,station_8,8,30.047,1.25,0.35,1,0
122,68,station_19,19,72.698,1.25,0.9,1,0
122,68,station_25,25,75.575,0.9,0.666,1,0
122,68,station_28,28,63.183,0.9,0.755,1,0
123,58,outside,0,0.0,0.0,0.0,0,1
123,58,station_8,8,70.988,1.25,0.35,1,0
123,58,station_19,19,46.308,1.25,0.9,1,0
123,58,station_25,25,35.817,0.9,0.666,1,0
123,58,station_28,28,89.487,0.9,0.755,1,0
124,15,outside,0,0.0,0.0,0.0,0,1
124,15,station_8,8,76.282,1.25,0.35,1,0
124,15,station_19,19,40.814,1.25,0.9,1,0
124,15,station_25,25,48.434,0.9,0.666,1,0
124,15,station_28,28,103.654,0.9,0.755,1,0
125,37,outside,0,0.0,0.0,0.0,0,0
125,37,station_8,8,68.494,1.25,0.35,1,0
125,37,station_19,19,27.417,1.25,0.9,1,1
125,37,station_25,25,59.272,0.9,0.666,1,0
125,37,station_28,28,109.137,0.9,0.755,1,0
126,46,outside,0,0.0,0.0,0.0,0,1
126,46,station_8,8,50.091,1.25,0.35,1,0
126,46,station_19,19,85.489,1.25,0.9,1,0
126,46,station_25,25,66.439,0.9,0.666,1,0
126,46,station_28,28,42.432,0.9,0.755,1,0
127,77,outside,0,0.0,0.0,0.0,0,1
127,77,station_8,8,15.566,1.25,0.35,1,0
127,77,station_19,19,38.912,1.25,0.9,1,0
127,77,station_25,25,76.359,0.9,0.666,1,0
127,77,station_28,28,90.868,0.9,0.755,1,0
128,62,outside,0,0.0,0.0,0.0,0,1
128,62,station_8,8,101.631,1.25,0.35,1,0
128,62,station_19,19,125.187,1.25,0.9,1,0
128,62,station_25,25,66.178,0.9,0.666,1,0
128,62,station_28,28,10.43,0.9,0.755,1,0
129,5,outside,0,0.0,0.0,0.0,0,1
129,5,station_8,8,100.125,1.25,0.35,1,0
129,5,station_19,19,116.708,1.25,0.9,1,0
129,5,station_25,25,51.061,0.9,0.666,1,0
129,5,station_28,28,20.857,0.9,0.755,1,0
130,17,outside,0,0.0,0.0,0.0,0,1
130,17,station_8,8,63.784,1.25,0.35,1,0
130,17,station_19,19,70.418,1.25,0.9,1,0
130,17,station_25,25,27.153,0.9,0.666,1,0
130,17,station_28,28,50.824,0.9,0.755,1,0
131,58,outside,0,0.0,0.0,0.0,0,1
131,58,station_8,8,70.988,1.25,0.35,1,0
131,58,station_19,19,46.308,1.25,0.9,1,0
131,58,station_25,25,35.817,0.9,0.666,1,0
131,58,station_28,28,89.487,0.9,0.755,1,0
132,22,outside,0,0.0,0.0,0.0,0,1
132,22,station_8,8,75.15,1.25,0.35,1,0
132,22,station_19,19,59.51,1.25,0.9,1,0
132,22,station_25,25,21.007,0.9,0.666,1,0
132,22,station_28,28,77.226,0.9,0.755,1,0
133,36,outside,0,0.0,0.0,0.0,0,0
133,36,station_8,8,49.761,1.25,0.35,1,0
133,36,station_19,19,23.538,1.25,0.9,1,1
133,36,station_25,25,101.025,0.9,0.666,1,0
133,36,station_28,28,130.581,0.9,0.755,1,0
134,42,outside,0,0.0,0.0,0.0,0,1
134,42,station_8,8,67.43,1.25,0.35,1,0
134,42,station_19,19,14.888,1.25,0.9,1,0
134,42,station_25,25,85.138,0.9,0.666,1,0
134,42,station_28,28,128.906,0.9,0.755,1,0
135,38,outside,0,0.0,0.0,0.0,0,1
135,38,station_8,8,122.799,1.25,0.35,1,0
135,38,station_19,19,142.992,1.25,0.9,1,0
135,38,station_25,25,75.759,0.9,0.666,1,0
135,38,station_28,28,32.057,0.9,0.755,1,0
136,17,outside,0,0.0,0.0,0.0,0,1
136,17,station_8,8,63.784,1.25,0.35,1,0
136,17,station_19,19,70.418,1.25,0.9,1,0
136,17,station_25,25,27.153,0.9,0.666,1,0
136,17,station_28,28,50.824,0.9,0.755,1,0
137,10,outside,0,0.0,0.0,0.0,0,1
137,10,station_8,8,39.742,1.25,0.35,1,0
137,10,station_19,19,76.751,1.25,0.9,1,0
137,10,station_25,25,67.733,0.9,0.666,1,0
137,10,station_28,28,52.375,0.9,0.755,1,0
138,40,outside,0,0.0,0.0,0.0,0,1
138,40,station_8,8,50.28,1.25,0.35,1,0
138,40,station_19,19,63.179,1.25,0.9,1,0
138,40,station_25,25,39.841,0.9,0.666,1,0
138,40,station_28,28,54.545,0.9,0.755,1,0
139,24,outside,0,0.0,0.0,0.0,0,1
139,24,station_8,8,59.502,1.25,0.35,1,0
139,24,station_19,19,71.183,1.25,0.9,1,0
139,24,station_25,25,33.7,0.9,0.666,1,0
139,24,station_28,28,47.589,0.9,0.755,1,0
140,50,outside,0,0.0,0.0,0.0,0,1
140,50,station_8,8,75.498,1.25,0.35,1,0
140,50,station_19,19,77.73,1.25,0.9,1,0
140,50,station_25,25,16.997,0.9,0.666,1,0
140,50,station_28,28,50.967,0.9,0.755,1,0
141,13,outside,0,0.0,0.0,0.0,0,1
141,13,station_8,8,26.846,1.25,0.35,1,0
141,13,station_19,19,29.228,1.25,0.9,1,0
141,13,station_25,25,89.473,0.9,0.666,1,0
141,13,station_28,28,110.088,0.9,0.755,1,0
142,77,outside,0,0.0,0.0,0.0,0,1
142,77,station_8,8,15.566,1.25,0.35,1,0
142,77,station_19,19,38.912,1.25,0.9,1,0
142,77,station_25,25,76.359,0.9,0.666,1,0
142,77,station_28,28,90.868,0.9,0.755,1,0
143,80,outside,0,0.0,0.0,0.0,0,1
143,80,station_8,8,79.716,1.25,0.35,1,0
143,80,station_19,19,50.2,1.25,0.9,1,0
143,80,station_25,25,38.164,0.9,0.666,1,0
143,80,station_28,28,96.269,0.9,0.755,1,0
144,77,outside,0,0.0,0.0,0.0,0,1
144,77,station_8,8,15.566,1.25,0.35,1,0
144,77,station_19,19,38.912,1.25,0.9,1,0
144,77,station_25,25,76.359,0.9,0.666,1,0
144,77,station_28,28,90.868,0.9,0.755,1,0
145,70,outside,0,0.0,0.0,0.0,0,1
145,70,station_8,8,75.014,1.25,0.35,1,0
145,70,station_19,19,122.596,1.25,0.9,1,0
145,70,station_25,25,108.626,0.9,0.666,1,0
145,70,station_28,28,60.868,0.9,0.755,1,0
146,67,outside,0,0.0,0.0,0.0,0,1
146,67,station_8,8,75.235,1.25,0.35,1,0
146,67,station_19,19,63.443,1.25,0.9,1,0
146,67,station_25,25,16.514,0.9,0.666,1,0
146,67,station_28,28,71.834,0.9,0.755,1,0
147,80,outside,0,0.0,0.0,0.0,0,1
147,80,station_8,8,79.716,1.25,0.35,1,0
147,80,station_19,19,50.2,1.25,0.9,1,0
147,80,station_25,25,38.164,0.9,0.666,1,0
147,80,station_28,28,96.269,0.9,0.755,1,0
148,68,outside,0,0.0,0.0,0.0,0,1
148,68,station_8,8,30.047,1.25,0.35,1,0
148,68,station_19,19,72.698,1.25,0.9,1,0
148,68,station_25,25,75.575,0.9,0.666,1,0
148,68,station_28,28,63.183,0.9,0.755,1,0
149,53,outside,0,0.0,0.0,0.0,0,1
149,53,station_8,8,107.748,1.25,0.35,1,0
149,53,station_19,19,153.115,1.25,0.9,1,0
149,53,station_25,25,125.618,0.9,0.666,1,0
149,53,station_28,28,65.388,0.9,0.755,1,0
150,12,outside,0,0.0,0.0,0.0,0,1
150,12,station_8,8,16.711,1.25,0.35,1,0
150,12,station_19,19,45.818,1.25,0.9,1,0
150,12,station_25,25,97.417,0.9,0.666,1,0
150,12,station_28,28,107.888,0.9,0.755,1,0
151,34,outside,0,0.0,0.0,0.0,0,1
151,34,station_8,8,35.693,1.25,0.35,1,0
151,34,station_19,19,36.459,1.25,0.9,1,0
151,34,station_25,25,104.209,0.9,0.666,1,0
151,34,station_28,28,123.909,0.9,0.755,1,0
152,36,outside,0,0.0,0.0,0.0,0,1
152,36,station_8,8,49.761,1.25,0.35,1,0
152,36,station_19,19,23.538,1.25,0.9,1,0
152,36,station_25,25,101.025,0.9,0.666,1,0
152,36,station_28,28,130.581,0.9,0.755,1,0
153,29,outside,0,0.0,0.0,0.0,0,1
153,29,station_8,8,90.575,1.25,0.35,1,0
153,29,station_19,19,126.377,1.25,0.9,1,0
153,29,station_25,25,86.174,0.9,0.666,1,0
153,29,station_28,28,24.94,0.9,0.755,1,0
154,27,outside,0,0.0,0.0,0.0,0,1
154,27,station_8,8,83.882,1.25,0.35,1,0
154,27,station_19,19,95.907,1.25,0.9,1,0
154,27,station_25,25,33.242,0.9,0.666,1,0
154,27,station_28,28,31.308,0.9,0.755,1,0
155,33,outside,0,0.0,0.0,0.0,0,1
155,33,station_8,8,102.404,1.25,0.35,1,0
155,33,station_19,19,53.528,1.25,0.9,1,0
155,33,station_25,25,79.257,0.9,0.666,1,0
155,33,station_28,28,138.237,0.9,0.755,1,0
156,57,outside,0,0.0,0.0,0.0,0,0
156,57,station_8,8,83.823,1.25,0.35,1,0
156,57,station_19,19,81.369,1.25,0.9,1,0
156,57,station_25,25,8.476,0.9,0.666,1,1
156,57,station_28,28,56.282,0.9,0.755,1,0
157,26,outside,0,0.0,0.0,0.0,0,1
157,26,station_8,8,81.733,1.25,0.35,1,0
157,26,station_19,19,123.747,1.25,0.9,1,0
157,26,station_25,25,96.277,0.9,0.666,1,0
157,26,station_28,28,41.766,0.9,0.755,1,0
158,53,outside,0,0.0,0.0,0.0,0,1
158,53,station_8,8,107.748,1.25,0.35,1,0
158,53,station_19,19,153.115,1.25,0.9,1,0
158,53,station_25,25,125.618,0.9,0.666,1,0
158,53,station_28,28,65.388,0.9,0.755,1,0
159,19,outside,0,0.0,0.0,0.0,0,1
159,19,station_8,8,135.682,1.25,0.35,1,0
159,19,station_19,19,169.296,1.25,0.9,1,0
159,19,station_25,25,115.78,0.9,0.666,1,0
159,19,station_28,28,53.427,0.9,0.755,1,0
160,68,outside,0,0.0,0.0,0.0,0,1
160,68,station_8,8,30.047,1.25,0.35,1,0
160,68,station_19,19,72.698,1.25,0.9,1,0
160,68,station_25,25,75.575,0.9,0.666,1,0
160,68,station_28,28,63.183,0.9,0.755,1,0
161,23,outside,0,0.0,0.0,0.0,0,1
161,23,station_8,8,90.334,1.25,0.35,1,0
161,23,station_19,19,112.064,1.25,0.9,1,0
161,23,station_25,25,55.093,0.9,0.666,1,0
161,23,station_28,28,9.747,0.9,0.755,1,0
162,15,outside,0,0.0,0.0,0.0,0,1
162,15,station_8,8,76.282,1.25,0.35,1,0
162,15,station_19,19,40.814,1.25,0.9,1,0
162,15,station_25,25,48.434,0.9,0.666,1,0
162,15,station_28,28,103.654,0.9,0.755,1,0
163,58,outside,0,0.0,0.0,0.0,0,1
163,58,station_8,8,70.988,1.25,0.35,1,0
163,58,station_19,19,46.308,1.25,0.9,1,0
163,58,station_25,25,35.817,0.9,0.666,1,0
163,58,station_28,28,89.487,0.9,0.755,1,0
164,15,outside,0,0.0,0.0,0.0,0,1
164,15,station_8,8,76.282,1.25,0.35,1,0
164,15,station_19,19,40.814,1.25,0.9,1,0
164,15,station_25,25,48.434,0.9,0.666,1,0
164,15,station_28,28,103.654,0.9,0.755,1,0
165,6,outside,0,0.0,0.0,0.0,0,1
165,6,station_8,8,98.145,1.25,0.35,1,0
165,6,station_19,19,113.947,1.25,0.9,1,0
165,6,station_25,25,48.196,0.9,0.666,1,0
165,6,station_28,28,21.955,0.9,0.755,1,0
166,59,outside,0,0.0,0.0,0.0,0,1
166,59,station_8,8,101.758,1.25,0.35,1,0
166,59,station_19,19,111.107,1.25,0.9,1,0
166,59,station_25,25,38.654,0.9,0.666,1,0
166,59,station_28,28,35.203,0.9,0.755,1,0
167,62,outside,0,0.0,0.0,0.0,0,1
167,62,station_8,8,101.631,1.25,0.35,1,0
167,62,station_19,19,125.187,1.25,0.9,1,0
167,62,station_25,25,66.178,0.9,0.666,1,0
167,62,station_28,28,10.43,0.9,0.755,1,0
168,8,outside,0,0.0,0.0,0.0,0,0
168,8,station_8,8,4.571,1.25,0.35,1,1
168,8,station_19,19,49.873,1.25,0.9,1,0
168,8,station_25,25,83.221,0.9,0.666,1,0
168,8,station_28,28,89.191,0.9,0.755,1,0
169,2,outside,0,0.0,0.0,0.0,0,1
169,2,station_8,8,4.679,1.25,0.35,1,0
169,2,station_19,19,57.165,1.25,0.9,1,0
169,2,station_25,25,90.696,0.9,0.666,1,0
169,2,station_28,28,91.632,0.9,0.755,1,0
170,40,outside,0,0.0,0.0,0.0,0,1
170,40,station_8,8,50.28,1.25,0.35,1,0
170,40,station_19,19,63.179,1.25,0.9,1,0
170,40,station_25,25,39.841,0.9,0.666,1,0
170,40,station_28,28,54.545,0.9,0.755,1,0
171,45,outside,0,0.0,0.0,0.0,0,1
171,45,station_8,8,106.32,1.25,0.35,1,0
171,45,station_19,19,130.298,1.25,0.9,1,0
171,45,station_25,25,70.449,0.9,0.666,1,0
171,45,station_28,28,14.633,0.9,0.755,1,0
172,17,outside,0,0.0,0.0,0.0,0,1
172,17,station_8,8,63.784,1.25,0.35,1,0
172,17,station_19,19,70.418,1.25,0.9,1,0
172,17,station_25,25,27.153,0.9,0.666,1,0
172,17,station_28,28,50.824,0.9,0.755,1,0
173,67,outside,0,0.0,0.0,0.0,0,0
173,67,station_8,8,75.235,1.25,0.35,1,0
173,67,station_19,19,63.443,1.25,0.9,1,0
173,67,station_25,25,16.514,0.9,0.666,1,1
173,67,station_28,28,71.834,0.9,0.755,1,0
174,31,outside,0,0.0,0.0,0.0,0,1
174,31,station_8,8,78.215,1.25,0.35,1,0
174,31,station_19,19,113.719,1.25,0.9,1,0
174,31,station_25,25,77.83,0.9,0.666,1,0
174,31,station_28,28,24.111,0.9,0.755,1,0
175,64,outside,0,0.0,0.0,0.0,0,1
175,64,station_8,8,88.473,1.25,0.35,1,0
175,64,station_19,19,113.427,1.25,0.9,1,0
175,64,station_25,25,60.627,0.9,0.666,1,0
175,64,station_28,28,4.372,0.9,0.755,1,0
176,57,outside,0,0.0,0.0,0.0,0,0
176,57,station_8,8,83.823,1.25,0.35,1,0
176,57,station_19,19,81.369,1.25,0.9,1,0
176,57,station_25,25,8.476,0.9,0.666,1,1
176,57,station_28,28,56.282,0.9,0.755,1,0
177,71,outside,0,0.0,0.0,0.0,0,1
177,71,station_8,8,58.007,1.25,0.35,1,0
177,71,station_19,19,24.109,1.25,0.9,1,0
177,71,station_25,25,103.797,0.9,0.666,1,0
177,71,station_28,28,136.758,0.9,0.755,1,0
178,22,outside,0,0.0,0.0,0.0,0,1
178,22,station_8,8,75.15,1.25,0.35,1,0
178,22,station_19,19,59.51,1.25,0.9,1,0
178,22,station_25,25,21.007,0.9,0.666,1,0
178,22,station_28,28,77.226,0.9,0.755,1,0
179,18,outside,0,0.0,0.0,0.0,0,1
179,18,station_8,8,57.722,1.25,0.35,1,0
179,18,station_19,19,85.165,1.25,0.9,1,0
179,18,station_25,25,54.276,0.9,0.666,1,0
179,18,station_28,28,34.63,0.9,0.755,1,0
180,8,outside,0,0.0,0.0,0.0,0,1
180,8,station_8,8,4.571,1.25,0.35,1,0
180,8,station_19,19,49.873,1.25,0.9,1,0
180,8,station_25,25,83.221,0.9,0.666,1,0
180,8,station_28,28,89.191,0.9,0.755,1,0
181,17,outside,0,0.0,0.0,0.0,0,1
181,17,station_8,8,63.784,1.25,0.35,1,0
181,17,station_19,19,70.418,1.25,0.9,1,0
181,17,station_25,25,27.153,0.9,0.666,1,0
181,17,station_28,28,50.824,0.9,0.755,1,0
182,64,outside,0,0.0,0.0,0.0,0,0
182,64,station_8,8,88.473,1.25,0.35,1,0
182,64,station_19,19,113.427,1.25,0.9,1,0
182,64,station_25,25,60.627,0.9,0.666,1,0
182,64,station_28,28,4.372,0.9,0.755,1,1
183,24,outside,0,0.0,0.0,0.0,0,1
183,24,station_8,8,59.502,1.25,0.35,1,0
183,24,station_19,19,71.183,1.25,0.9,1,0
183,24,station_25,25,33.7,0.9,0.666,1,0
183,24,station_28,28,47.589,0.9,0.755,1,0
184,58,outside,0,0.0,0.0,0.0,0,1
184,58,station_8,8,70.988,1.25,0.35,1,0
184,58,station_19,19,46.308,1.25,0.9,1,0
184,58,station_25,25,35.817,0.9,0.666,1,0
184,58,station_28,28,89.487,0.9,0.755,1,0
185,20,outside,0,0.0,0.0,0.0,0,0
185,20,station_8,8,125.682,1.25,0.35,1,0
185,20,station_19,19,154.077,1.25,0.9,1,0
185,20,station_25,25,95.28,0.9,0.666,1,0
185,20,station_28,28,36.427,0.9,0.755,1,1
186,58,outside,0,0.0,0.0,0.0,0,1
186,58,station_8,8,70.988,1.25,0.35,1,0
186,58,station_19,19,46.308,1.25,0.9,1,0
186,58,station_25,25,35.817,0.9,0.666,1,0
186,58,station_28,28,89.487,0.9,0.755,1,0
187,22,outside,0,0.0,0.0,0.0,0,1
187,22,station_8,8,75.15,1.25,0.35,1,0
187,22,station_19,19,59.51,1.25,0.9,1,0
187,22,station_25,25,21.007,0.9,0.666,1,0
187,22,station_28,28,77.226,0.9,0.755,1,0
188,1,outside,0,0.0,0.0,0.0,0,1
188,1,station_8,8,70.31,1.25,0.35,1,0
188,1,station_19,19,20.578,1.25,0.9,1,0
188,1,station_25,25,73.376,0.9,0.666,1,0
188,1,station_28,28,121.38,0.9,0.755,1,0
189,22,outside,0,0.0,0.0,0.0,0,1
189,22,station_8,8,75.15,1.25,0.35,1,0
189,22,station_19,19,59.51,1.25,0.9,1,0
189,22,station_25,25,21.007,0.9,0.666,1,0
189,22,station_28,28,77.226,0.9,0.755,1,0
190,51,outside,0,0.0,0.0,0.0,0,1
190,51,station_8,8,46.117,1.25,0.35,1,0
190,51,station_19,19,95.044,1.25,0.9,1,0
190,51,station_25,25,95.245,0.9,0.666,1,0
190,51,station_28,28,65.741,0.9,0.755,1,0
191,72,outside,0,0.0,0.0,0.0,0,0
191,72,station_8,8,108.042,1.25,0.35,1,0
191,72,station_19,19,129.488,1.25,0.9,1,0
191,72,station_25,25,66.488,0.9,0.666,1,0
191,72,station_28,28,17.792,0.9,0.755,1,1
192,14,outside,0,0.0,0.0,0.0,0,0
192,14,station_8,8,69.896,1.25,0.35,1,0
192,14,station_19,19,67.32,1.25,0.9,1,0
192,14,station_25,25,17.838,0.9,0.666,1,1
192,14,station_28,28,60.29,0.9,0.755,1,0
193,27,outside,0,0.0,0.0,0.0,0,1
193,27,station_8,8,83.882,1.25,0.35,1,0
193,27,station_19,19,95.907,1.25,0.9,1,0
193,27,station_25,25,33.242,0.9,0.666,1,0
193,27,station_28,28,31.308,0.9,0.755,1,0
194,80,outside,0,0.0,0.0,0.0,0,1
194,80,station_8,8,79.716,1.25,0.35,1,0
194,80,station_19,19,50.2,1.25,0.9,1,0
194,80,station_25,25,38.164,0.9,0.666,1,0
194,80,station_28,28,96.269,0.9,0.755,1,0
195,67,outside,0,0.0,0.0,0.0,0,1
195,67,station_8,8,75.235,1.25,0.35,1,0
195,67,station_19,19,63.443,1.25,0.9,1,0
195,67,station_25,25,16.514,0.9,0.666,1,0
195,67,station_28,28,71.834,0.9,0.755,1,0
196,7,outside,0,0.0,0.0,0.0,0,1
196,7,station_8,8,85.244,1.25,0.35,1,0
196,7,station_19,19,55.162,1.25,0.9,1,0
196,7,station_25,25,37.637,0.9,0.666,1,0
196,7,station_28,28,98.08,0.9,0.755,1,0
197,21,outside,0,0.0,0.0,0.0,0,1
197,21,station_8,8,129.476,1.25,0.35,1,0
197,21,station_19,19,167.479,1.25,0.9,1,0
197,21,station_25,25,121.663,0.9,0.666,1,0
197,21,station_28,28,57.205,0.9,0.755,1,0
198,74,outside,0,0.0,0.0,0.0,0,1
198,74,station_8,8,32.229,1.25,0.35,1,0
198,74,station_19,19,75.711,1.25,0.9,1,0
198,74,station_25,25,77.248,0.9,0.666,1,0
198,74,station_28,28,62.103,0.9,0.755,1,0
199,77,outside,0,0.0,0.0,0.0,0,0
199,77,station_8,8,15.566,1.25,0.35,1,1
199,77,station_19,19,38.912,1.25,0.9,1,0
199,77,station_25,25,76.359,0.9,0.666,1,0
199,77,station_28,28,90.868,0.9,0.755,1,0
200,50,outside,0,0.0,0.0,0.0,0,1
200,50,station_8,8,75.498,1.25,0.35,1,0
200,50,station_19,19,77.73,1.25,0.9,1,0
200,50,station_25,25,16.997,0.9,0.666,1,0
200,50,station_28,28,50.967,0.9,0.755,1,0
201,14,outside,0,0.0,0.0,0.0,0,1
201,14,station_8,8,69.896,1.25,0.35,1,0
201,14,station_19,19,67.32,1.25,0.9,1,0
201,14,station_25,25,17.838,0.9,0.666,1,0
201,14,station_28,28,60.29,0.9,0.755,1,0
202,45,outside,0,0.0,0.0,0.0,0,1
202,45,station_8,8,106.32,1.25,0.35,1,0
202,45,station_19,19,130.298,1.25,0.9,1,0
202,45,station_25,25,70.449,0.9,0.666,1,0
202,45,station_28,28,14.633,0.9,0.755,1,0
203,54,outside,0,0.0,0.0,0.0,0,1
203,54,station_8,8,62.425,1.25,0.35,1,0
203,54,station_19,19,108.183,1.25,0.9,1,0
203,54,station_25,25,94.799,0.9,0.666,1,0
203,54,station_28,28,53.296,0.9,0.755,1,0
204,16,outside,0,0.0,0.0,0.0,0,0
204,16,station_8,8,76.931,1.25,0.35,1,0
204,16,station_19,19,80.887,1.25,0.9,1,0
204,16,station_25,25,18.805,0.9,0.666,1,1
204,16,station_28,28,47.707,0.9,0.755,1,0
205,35,outside,0,0.0,0.0,0.0,0,1
205,35,station_8,8,5.157,1.25,0.35,1,0
205,35,station_19,19,56.506,1.25,0.9,1,0
205,35,station_25,25,92.499,0.9,0.666,1,0
205,35,station_28,28,94.18,0.9,0.755,1,0
206,12,outside,0,0.0,0.0,0.0,0,0
206,12,station_8,8,16.711,1.25,0.35,1,1
206,12,station_19,19,45.818,1.25,0.9,1,0
206,12,station_25,25,97.417,0.9,0.666,1,0
206,12,station_28,28,107.888,0.9,0.755,1,0
207,59,outside,0,0.0,0.0,0.0,0,1
207,59,station_8,8,101.758,1.25,0.35,1,0
207,59,station_19,19,111.107,1.25,0.9,1,0
207,59,station_25,25,38.654,0.9,0.666,1,0
207,59,station_28,28,35.203,0.9,0.755,1,0
208,26,outside,0,0.0,0.0,0.0,0,1
208,26,station_8,8,81.733,1.25,0.35,1,0
208,26,station_19,19,123.747,1.25,0.9,1,0
208,26,station_25,25,96.277,0.9,0.666,1,0
208,26,station_28,28,41.766,0.9,0.755,1,0
209,39,outside,0,0.0,0.0,0.0,0,1
209,39,station_8,8,57.569,1.25,0.35,1,0
209,39,station_19,19,15.638,1.25,0.9,1,0
209,39,station_25,25,95.59,0.9,0.666,1,0
209,39,station_28,28,131.33,0.9,0.755,1,0
210,32,outside,0,0.0,0.0,0.0,0,1
210,32,station_8,8,122.583,1.25,0.35,1,0
210,32,station_19,19,145.912,1.25,0.9,1,0
210,32,station_25,25,81.891,0.9,0.666,1,0
210,32,station_28,28,30.819,0.9,0.755,1,0
211,57,outside,0,0.0,0.0,0.0,0,1
211,57,station_8,8,83.823,1.25,0.35,1,0
211,57,station_19,19,81.369,1.25,0.9,1,0
211,57,station_25,25,8.476,0.9,0.666,1,0
211,57,station_28,28,56.282,0.9,0.755,1,0
212,1,outside,0,0.0,0.0,0.0,0,1
212,1,station_8,8,70.31,1.25,0.35,1,0
212,1,station_19,19,20.578,1.25,0.9,1,0
212,1,station_25,25,73.376,0.9,0.666,1,0
212,1,station_28,28,121.38,0.9,0.755,1,0
213,41,outside,0,0.0,0.0,0.0,0,1
213,41,station_8,8,84.6,1.25,0.35,1,0
213,41,station_19,19,44.709,1.25,0.9,1,0
213,41,station_25,25,54.471,0.9,0.666,1,0
213,41,station_28,28,112.197,0.9,0.755,1,0
214,58,outside,0,0.0,0.0,0.0,0,1
214,58,station_8,8,70.988,1.25,0.35,1,0
214,58,station_19,19,46.308,1.25,0.9,1,0
214,58,station_25,25,35.817,0.9,0.666,1,0
214,58,station_28,28,89.487,0.9,0.755,1,0
215,6,outside,0,0.0,0.0,0.0,0,1
215,6,station_8,8,98.145,1.25,0.35,1,0
215,6,station_19,19,113.947,1.25,0.9,1,0
215,6,station_25,25,48.196,0.9,0.666,1,0
215,6,station_28,28,21.955,0.9,0.755,1,0
216,41,outside,0,0.0,0.0,0.0,0,1
216,41,station_8,8,84.6,1.25,0.35,1,0
216,41,station_19,19,44.709,1.25,0.9,1,0
216,41,station_25,25,54.471,0.9,0.666,1,0
216,41,station_28,28,112.197,0.9,0.755,1,0
